Car_VIN,Brand,Model,Year,Engine_Size,Fuel_Type,Price
VINDZW5MLR5ZBCBCM,Nissan,Rogue,2007,3.4,,59509.82
VINAP9RAUYPRQVYM0,Tesla,Model 3,2012,0.048585006,Electric,35713.63
VINXYINWRXQR32247,Chevrolet,Malibu,2006,1.3,Hybrid,36473.27
VINNEVBNK2QCWMI95,Tesla,Model S,2018,0.055184261,Electric,61068.75
VIN1O8OZ5NMQXS2H4,Volkswagen,ID.3,2020,0.070670895,Electric,31145.52
VIN792MV3MH6LT3F5,Nissan,Altima,2017,2.7,Hybrid,43229.53
VINUT4XI5AHS89VUH,BMW,3 Series,2003,2,Petrol,44535.19
VINNXB90Q2FJYGUG1,Toyota,Highlander,2008,2,Diesel,51333.86
VIN80F12QG1N4SY5F,Mercedes-Benz,E-Class,2022,1.6,Diesel,43392.24
VINZM3EU2UMHWMW7Z,Toyota,Camry,2009,1.8,Hybrid,28184.98
VIN3NJVD3VS85HBJB,Volkswagen,ID.3,2019,0.071321952,Electric,
VIN5ZAFPGN1661SF5,Tesla,Model Y,2008,0.023448269,Electric,49037.82
VIN00XOMQB3WZ6MOE,Nissan,Leaf,2015,2.5,Electric,27849.85
VINVIWJ19ZC3RQ0T7,Audi,e-tron,2021,1.4,Electric,30476.42
VIN7WLXIOTPLZTZU7,Tesla,Model Y,2006,0.030790808,Electric,34786.97
VINZ0JMLU4N6A15MG,Nissan,Altima,2016,3.3,Hybrid,27936.33
VIN6U18QXZIK7ILXP,Nissan,Leaf,2020,2.7,Electric,35723.12
VINRMGXBKGEBGGUGY,Hyundai,Ioniq,2016,2,Petrol,54473.42
VINEKLJEYU84VG9EN,BMW,X3,2000,2,Petrol,44467.11
VIN5MQ4BRZXI9WBCI,Hyundai,Santa Fe,2011,1.2,Petrol,58904.67
VINWERV1CZOQKPDSQ,Ford,Mustang,2005,1.3,Petrol,22975.42
VINZAMMJGGVJYH1RY,Audi,A3,2020,1.2,Petrol,25254.72
VINZSIQK4OIM99JMD,Tesla,Model Y,2012,0.0390421,Electric,36671.23
VINPZIIVTSALXM77R,Mercedes-Benz,GLC,2021,1.3,Petrol,59285.64
VINZGJ3XOHE5KKJPR,Audi,A4,2008,3,Petrol,21633.36
VIN3OAEKHHZLQP1E9,Nissan,Sentra,2020,2.1,Petrol,53278.07
VINDKOTOQFHTYYO43,Nissan,Altima,2004,2.8,Petrol,51856.56
VINQ0BMOUANA5AH63,Toyota,Prius,2005,2,Hybrid,34480.94
VINCB7HNXWJM0WTLL,BMW,X5,2018,1.5,Petrol,32083.16
VINDY8TWSY3ATJ6US,Nissan,Rogue,2021,1.3,Hybrid,37494.77
VINFMNSSNAUB3QEGZ,Nissan,Sentra,2011,1.4,Hybrid,41128.4
VINBPHSZ02CRGTNXB,BMW,X3,2001,2.7,,33301.57
VINI46C9QAJZMVLKC,Toyota,Corolla,2013,2.1,Diesel,38522.3
VINMXYSCCV4WDD9X3,Mercedes-Benz,C-Class,2020,2.2,Diesel,30743.58
VIN0TJNLH3PKMDN9R,BMW,3 Series,2009,1.2,Petrol,53226.64
VINIMMVY1J6YH4DWC,Nissan,Sentra,2011,1.3,Petrol,39294.77
VINBFMPLH5ALH8Z6K,Volkswagen,Passat,2002,2.8,Petrol,47377.29
VIN47AXMB3WXLQAS8,Chevrolet,Cruze,2012,1.1,Hybrid,47935.39
VINLMH7JK5G1EYO3I,Nissan,Leaf,2018,2.7,Electric,
VIN26D4O0D5B2X489,Nissan,Sentra,2017,3.4,Petrol,41007.63
VINN7H1N6KLGSDKEB,Ford,F-150,2010,2.2,Diesel,27588.75
VINC9EPJ6YOH45QM9,Tesla,Model S,2023,0.069405225,Electric,59885.17
VIN3L41M1MGWD50S9,Mercedes-Benz,E-Class,2023,1.8,,35381.86
VINH68D2EKBYTCW2E,BMW,3 Series,2019,3.2,Petrol,26865.95
VINKW4ADFQ9G72UPC,Nissan,Rogue,2004,2.1,Diesel,50975.69
VINDY61V7UR6433AD,Mercedes-Benz,E-Class,2008,3.1,Petrol,47245.38
VINUSXMFW1RK0MT95,Mercedes-Benz,C-Class,2014,3.3,Petrol,53691.84
VINMDF3CE6NRY8GU8,Hyundai,Kona Electric,2019,0.007556532,Electric,63742.52
VINU1DWN5HQUYRCC3,Chevrolet,Malibu,2003,3,Hybrid,33285.7
VINAD77665S1JV8R1,Tesla,Model 3,2003,0.00842574,Electric,52054.41
VINDX077N8RBBDR5L,Audi,e-tron,2021,3.4,Electric,28081.89
VINTQTSNMVK3D09XP,Mercedes-Benz,E-Class,2007,1.5,Hybrid,41654.49
VIN1ATNU9BAC1VWW1,BMW,5 Series,2015,1.4,Hybrid,33113.99
VINP7MSG64OHLB1ZH,Hyundai,Ioniq,2002,1.8,Hybrid,43611.78
VIN67FISNIDV9PV0Y,Mercedes-Benz,EQC,2019,0,Electric,22892.26
VIN1UG9IJJPVQ7NFC,Hyundai,Santa Fe,2003,3.4,Hybrid,43882.76
VIN2VD7R8DNLGONJW,Mercedes-Benz,EQC,2019,0,Electric,41007.75
VIN52HC1549V59CPM,Hyundai,Santa Fe,2013,2.7,Hybrid,36562.88
VINIEU8OIJKSMR2B1,Audi,e-tron,2021,2.5,Electric,
VINUOESZNVWNG5XPI,Toyota,Highlander,2014,3,Petrol,34932.47
VINOEFWAFIF97POOC,Tesla,Model 3,2003,0.08462603,Electric,65297.68
VINMNOK514792O5WG,Hyundai,Kona Electric,2022,0.042853469,Electric,62741.11
VIN3IEETF68RL4BFP,Ford,Focus,2000,2.8,Diesel,37209.21
VINNCNCSV43AYRYAX,Nissan,Altima,2014,2,Petrol,53549.21
VIN2XONU8LOKXK25S,Toyota,Prius,2007,2.1,Hybrid,34119.88
VINSZ52VSV26JU9O7,Toyota,Prius,2002,2.7,Hybrid,42558.68
VINVUN8OHHR7AEYQI,Toyota,Prius,2012,1,Hybrid,22048.94
VINYAXOM6XJRV797Z,Audi,A3,2000,1.7,Petrol,37881.76
VINA2MMKPMGBVL97N,Tesla,Model S,2019,0.091968645,Electric,58235.71
VINJVY0PYQ4ZA4NCS,BMW,X5,2018,2.4,Hybrid,37387.91
VINYK64IAGZXT5K2M,BMW,X5,2008,2.5,Petrol,22515
VINHH6VEWIODK6F8M,Mercedes-Benz,E-Class,2007,3.4,Diesel,41500.57
VINNRCCU33GM91C9J,Mercedes-Benz,E-Class,2010,2.1,Petrol,51539.34
VIND0PKP25IXEO4LY,Chevrolet,Cruze,2007,2.3,Petrol,40983.65
VINF1I4UPU40IY8YX,Mercedes-Benz,GLC,2017,2.4,Petrol,20886.77
VINL06OBQFLAC1MR4,Hyundai,Elantra,2019,1.8,Diesel,34877.96
VIN470AMVZZBLBGKH,Mercedes-Benz,E-Class,2008,3.5,Petrol,50036.22
VINNT820TV5EJ1F2T,Ford,F-150,2021,2.8,Diesel,46261.51
VIN1JE4ALM4JQPQ3P,Chevrolet,Malibu,2023,1.3,Hybrid,34474.3
VINM4PX8JEKE8M3UJ,Audi,A4,2014,1.5,Hybrid,41676.22
VIN2ZGNWBMVGL6KW0,Tesla,Model X,2008,0.050575015,Electric,40669.17
VINSS6C2N5A7UQU14,Mercedes-Benz,E-Class,2008,1,Diesel,30867.32
VINZ06MJD1WTQOGGM,Toyota,Highlander,2021,3,,35580.1
VINFKDOTHHU2K0ZHK,Mercedes-Benz,GLC,2020,1.6,Diesel,29203.64
VINTW075B2WFDEIS3,Volkswagen,Golf,2020,1.6,Diesel,38416.01
VINC4YP5R6VO4EJ1I,Ford,Focus,2008,1.4,Petrol,26516.05
VINJRWKSBODO1D7PN,Volkswagen,Golf,2007,1.1,Petrol,42015.72
VIN19XOH8SWPCCEL5,Volkswagen,ID.4,2013,0.086558144,,38812.13
VIN0N71Q3WUPWIM22,Mercedes-Benz,GLC,2006,2.4,Petrol,36896.05
VIN3ZV8GN6HXVWCPW,BMW,X3,2005,3.2,Petrol,57760.75
VIN5RU5N6SJ5T6GP4,Hyundai,Kona Electric,2020,0.006600346,Electric,75678.97
VINYW9W98FT8EW9L9,Chevrolet,Cruze,2017,2.4,Hybrid,45150.24
VINJQ1RPSUD7JKOO7,Toyota,Highlander,2000,2.3,Petrol,58749.94
VINFC1V8EPA3SGH4K,Tesla,Model X,2006,0.028522386,Electric,36023.19
VINRZYOC3OASYQIQV,Chevrolet,Malibu,2015,1.4,Petrol,30328.28
VIN563FWO9NWHN87Z,Nissan,Sentra,2011,1.3,Hybrid,47205.93
VINN39VPIWQO0AAL7,Tesla,Model 3,2002,0.067112146,Electric,37624.25
VINFQD6CA0DFJQT7U,Mercedes-Benz,E-Class,2019,2.7,Hybrid,39684.96
VIN29O5WRH4TUKWO3,BMW,3 Series,2013,1.4,Diesel,46617.91
VINP28U4QHRTCZADH,Toyota,Prius,2020,3.3,Hybrid,24604.82
VIN8L29JAXBBD9N9K,Hyundai,Ioniq,2005,2.6,Diesel,37179.33
VINNU3JYKMDAFJS05,Volkswagen,ID.4,2007,0.078392386,Electric,50641.59
VINQV3X9EAABIVQBS,Volkswagen,Golf,2005,3,Petrol,
VINFFVQFE1BCSKDYT,Toyota,Highlander,2004,2.2,Petrol,32472.66
VINM7V7YYHYSRMQG2,Tesla,Model X,2005,0.098129692,Electric,59540.24
VINHHQXXFFFL01Q73,Tesla,Model 3,2007,0.034873546,Electric,31160.8
VIN9ELIY74PYEQGNU,Toyota,Prius,1998,1.9,Hybrid,32288.78
VINCFS6B7OIFKAZ0V,Volkswagen,Golf,2006,1.2,Hybrid,46042.75
VINT2AFO8PIQ0FDYG,Mercedes-Benz,E-Class,2013,1.7,Diesel,32242.81
VIN1U2V7TG63LBZQS,Chevrolet,Bolt EV,2018,2.4,Diesel,56344.86
VIN6W31VWWW4046V2,Nissan,Rogue,2017,2.1,,24006.64
VINSYBAZ2EMQ9CN0R,Ford,Explorer,2012,2.9,Hybrid,40164.86
VINEWWYEKPKX3Z4K0,Tesla,Model S,2006,0.00604952,Electric,79490.68
VINV7NFG40Z4A8XS5,Mercedes-Benz,EQC,2019,0,Electric,25483.89
VINM4GBURWXEEU81Y,BMW,X5,2015,1.7,Petrol,47372.78
VINW0A8CXPIQS6MKC,Hyundai,Ioniq,2017,2.2,Petrol,55501.72
VINTGZXX21437IH72,Nissan,Altima,2016,3,Hybrid,47726.11
VIN0GX4Y3R40UIO4A,Hyundai,Elantra,2014,1.9,Diesel,28336.68
VIN0WTZDWA6WH3LSD,BMW,X5,2000,1.3,Diesel,28879.65
VINTBHHSJ4PHH2UM0,Nissan,Sentra,2003,1.8,Hybrid,32114.63
VIN4VJ7DE5YODC14I,Toyota,Corolla,2023,2.8,Petrol,23136.73
VINBB4WT2YA9ALEBE,BMW,3 Series,2003,2.6,Hybrid,45945.19
VINURAOY9GB1SYKP2,Mercedes-Benz,GLC,2000,2.4,Petrol,56090.91
VIN75F7ZP807CP4DX,Audi,A3,2006,1.7,Diesel,22909.26
VINGW3O6N2TMS1CUX,Audi,A3,2000,2.1,Hybrid,43442.42
VINXAI5SXI484N32A,Tesla,Model 3,2016,0.097216747,Electric,45926.84
VINPTBFBGSLAI3ZUJ,Hyundai,Elantra,2023,2.3,Petrol,31355.35
VINRZQ9BAAFXC4ZPN,BMW,5 Series,2018,3.2,Petrol,35511.48
VINXOZMUFGC31VZ3L,Nissan,Rogue,2001,1.8,Hybrid,47778.47
VINFNGT4U5DGZ7RJQ,BMW,5 Series,2017,2.6,Petrol,58030.55
VINXWNJI95Y7KJK4W,Audi,e-tron,2021,2.3,Electric,28317.84
VIN42ZCS39LOAB0UE,Nissan,Leaf,2021,2.4,Electric,33377.19
VINY72QV0FRXJ0BGR,Toyota,Camry,2019,3.3,Diesel,55347.22
VING8BQZFIAHLYSZX,Audi,Q5,2021,1.4,Diesel,44640.41
VIN2S85Z3LA81HM88,Ford,Focus,2022,1.3,,42549.74
VINC6Q4529NWZPQIA,Ford,F-150,2007,1.6,Diesel,35912.6
VINEQWP7CEING92XA,BMW,X3,2020,2.4,Petrol,40823.67
VINN63HXZZ9PSWDLB,Nissan,Sentra,2015,2.7,Diesel,36283.49
VINR9H65OS341PFU1,BMW,X3,2018,3.2,Diesel,59656.83
VINXK43UIQUE7MSNN,Audi,A3,2000,1.9,Hybrid,35200.9
VINGVT79ER3ATISFY,Hyundai,Kona Electric,2021,0.02020142,Electric,59891.65
VINWLRU9XIJXWC23M,Tesla,Model Y,2015,0.058763779,Electric,76741.04
VIN95RHC2PBDRNH16,Audi,Q5,2001,3.4,Hybrid,29959.35
VINJJBUH915X0JKIM,Ford,Focus,2023,3.1,Petrol,44915.33
VINAJKI8E4I4R4R19,Audi,Q5,2008,3.3,Diesel,28661.91
VINYKKA2JYRRFNT6Y,BMW,X5,2006,1.2,Petrol,56004.61
VINBEZYZKSOZRZM7I,Mercedes-Benz,EQC,2019,0,Electric,39590.47
VINC5SGKT102MJWR3,Ford,F-150,2022,2.1,Petrol,57501.54
VIN2V5PLNIYCM3Q5M,BMW,X3,2021,2.6,Hybrid,34806.12
VINSM2UJVXK4WWPB4,Ford,Focus,2001,1.1,Hybrid,29611.68
VINV3D4PXCM0SKW7N,Mercedes-Benz,C-Class,2001,1.2,Petrol,42518.59
VIN27RD9J88ACTATB,Ford,Explorer,2011,3.2,Petrol,54715.02
VINPVUC7L9SHAA1Q6,Volkswagen,Passat,2009,2.2,Petrol,39785.24
VINVGF8UPPD6BEV3D,Nissan,Altima,2022,1.2,Petrol,32314.29
VINWW6G5QEO5AQZKM,Mercedes-Benz,E-Class,2012,2.9,Hybrid,44553.9
VINN9V6E7CHMAFC3J,Audi,A4,2016,1.9,Diesel,51403.65
VINPW79PUW97M7O1L,Chevrolet,Equinox,2005,3.2,Petrol,28978.88
VIND3PJI6G5UCJREO,Toyota,Prius,2007,2.8,Hybrid,
VIN80UM8YCWJJJ1XN,Hyundai,Elantra,2002,2,Hybrid,33768.09
VINXI2N20EA6ZDCEY,Toyota,Prius,2001,1.3,Hybrid,30597.64
VINPQN3YKDZ2O9G00,Nissan,Leaf,2011,3.1,Electric,22552.73
VINH903OE5KGNQQGC,Toyota,Prius,1998,3.4,Hybrid,29792.38
VINEB8GHEEALN49R1,Ford,F-150,2022,3.1,Petrol,56883.61
VINWYC8HM57B3BUGC,Volkswagen,ID.4,2000,0.088927707,Electric,36830.45
VIN24M307F26K74Q7,Volkswagen,Passat,2022,2.5,Hybrid,26843.63
VINL55F5S0GFVLTJF,Mercedes-Benz,E-Class,2014,1.8,Hybrid,40751.67
VINWY198YPN4UDPIL,BMW,X5,2005,2.2,,45377.36
VINCA9K8JU060ZCU5,Nissan,Sentra,2013,2.9,Petrol,21053.73
VINLR5JF7GYYCINWU,Ford,F-150,2023,3.4,Diesel,36262.61
VIN3OFR0WXSVJWQJK,Chevrolet,Bolt EV,2009,3.3,Diesel,45094.96
VIN6JQ1Y842BWJTJO,Ford,Mustang,2017,2.4,Hybrid,40746.85
VINRYCZMEY6669ZF4,Ford,Explorer,2011,2.6,Diesel,58918.1
VINQ8ZJOJKPT9M8NM,Hyundai,Kona Electric,2020,0.078682754,Electric,77259.09
VINYCU1G8LM76WFTY,Chevrolet,Bolt EV,2006,1.2,Hybrid,
VIN9ENJJ7BADC5A2W,BMW,X3,2004,2.5,Petrol,43899.34
VINLA2VWTVS7H5J42,Volkswagen,Passat,2011,1.2,Petrol,56549.1
VIN4388WL7092M7ND,Hyundai,Ioniq,2003,1.4,Hybrid,32563.48
VIN8FWJE1RAJR98V1,Nissan,Leaf,2010,1.9,Electric,25319.58
VINH13GMRQI5PLP6S,Tesla,Model X,2006,0.005446967,Electric,33737.21
VIN9HOI4FY74AGCFR,Toyota,Prius,2022,1.8,Hybrid,48856.74
VINMN9AAK66LSLLQ3,Toyota,Corolla,2008,2,,59319.76
VIN43PL7ZXP9TZ2VL,Hyundai,Elantra,2003,2.2,Hybrid,43996.4
VINJ0VBO9T676J9RN,Audi,A4,2014,3.2,Petrol,47186.54
VINHOA9M2085T0NTF,Mercedes-Benz,EQC,2019,0,Electric,40930.49
VINI2O9IZ3DLANWY0,Volkswagen,ID.4,2007,0.066398527,Electric,66458.15
VINRK89HNXH690AK8,BMW,3 Series,2020,3.1,Hybrid,40685.69
VINBXL01F6B6QNMAA,Chevrolet,Bolt EV,2013,1.9,Hybrid,45802.23
VINCURLDK84RCJICG,Tesla,Model 3,2004,0.005723526,Electric,31832.29
VIN4Q95PBWIEJDPGI,Toyota,Highlander,2017,3,Hybrid,34081.53
VIN6WDZUKS9KQ5QDP,Mercedes-Benz,C-Class,2000,1.4,Hybrid,46108.9
VIN0GUAAVYJ3M2FCP,BMW,X5,2007,1.6,Diesel,46369.99
VINJXSHTVJNTQ9D4O,Chevrolet,Equinox,2023,3.4,,55617.72
VIN7AIJZONRLCPNE6,Chevrolet,Cruze,2011,3.2,Petrol,43072.64
VINFB6JO949DD39T5,Chevrolet,Malibu,2008,1.8,Diesel,28799.44
VINN0QF44QL6C6YV6,Volkswagen,Golf,2009,3.2,Diesel,46998.88
VINWLRK43KKFPYB2A,Audi,A4,2009,3.3,Diesel,20362.45
VINU4VHHXHVVILKP3,Volkswagen,Golf,2018,1.1,Diesel,56044.8
VINF45DJ722PC7YXW,Volkswagen,ID.4,2011,0.023858542,Electric,53356.2
VINB3WG32XKCFMG4J,Tesla,Model 3,2001,0.031289014,Electric,59032.29
VINOL3M7PTYYQNU5N,Mercedes-Benz,E-Class,2021,2.1,Petrol,29260.17
VINJZIQE5CUT9I2JR,Ford,Explorer,2011,2.9,Hybrid,35763.74
VIN45OFRRX89ORQ8B,Mercedes-Benz,GLC,2006,1.1,Diesel,52748.81
VIN3B8BN9SOP0Q8RN,Chevrolet,Cruze,2018,2.5,Petrol,30627.9
VINBCS7W6367DLNCZ,Tesla,Model Y,2015,0.061310454,Electric,71992.53
VINPJEJGXHO62GYDM,Ford,F-150,2008,3.3,Petrol,39454.54
VINWPAAP3HRL1M9EO,Audi,Q5,2013,3.2,Hybrid,26332.23
VIN50ACTVM2HQ0XJF,Audi,A3,2001,3.5,Petrol,47826.56
VINQ9JDLZ4EG7XUO0,Audi,A3,2019,2.3,Hybrid,41153.8
VINCSIEYBRBG0RPBA,BMW,X3,2012,2.3,Diesel,29487.18
VINDIXUXJJDSV0ZI5,Audi,Q5,2017,1.9,Petrol,49237.9
VINA8325QC0DH41CL,Toyota,Camry,2016,2.9,Diesel,51921.14
VINE1M366NBINDHEE,Mercedes-Benz,GLC,2008,2.9,Hybrid,37792.69
VINERSGNZ7U13O5M0,Nissan,Altima,2022,3.4,Diesel,37683.54
VINZCZF3LXQ2ITOFR,Nissan,Sentra,2008,2.8,Petrol,24956.54
VINCCHVON3WUDWV5R,Chevrolet,Equinox,2021,1.6,Hybrid,43038.34
VINGOG91G0L4EP4OJ,Nissan,Altima,2013,1.3,Diesel,22850.98
VINVSQEKUWSNC4KF3,Chevrolet,Cruze,2012,2.2,Petrol,42046.65
VINQ6W0I2X9N1BEF2,Chevrolet,Equinox,2001,3.4,Petrol,56662.5
VINF6D469V4AWUSU6,BMW,5 Series,2002,2.1,Diesel,40832.34
VIN8DCMR5J5PQVRWH,Nissan,Leaf,2022,3.3,Electric,53945.02
VIN6YJ4H1IHIWZLSL,Ford,Explorer,2023,3.4,Petrol,40655.68
VIND9X28KD3IVZS4J,BMW,5 Series,2020,1.2,Diesel,48597.41
VINND6AFG8U7P1IEB,Ford,Explorer,2001,1.7,Diesel,
VINB5SUE0JDNSTX5Z,BMW,X3,2020,1.8,Hybrid,25710.85
VINLKOQ9Y1IUZXR49,Ford,Explorer,2015,2.8,Petrol,57276.53
VINL0FAC0VHV5C7C8,Tesla,Model X,2021,0.041866721,Electric,77620.97
VINX3LP0NR3JHZVYD,Chevrolet,Malibu,2006,1.8,Hybrid,35670.74
VIN9ALRI6R66QAXAP,Volkswagen,ID.3,2021,0.081017495,Electric,70595.6
VIN7UDALMSFFKLSBV,Tesla,Model 3,2003,0.078425236,Electric,61715.07
VINTPT69O0DV6D7SB,Chevrolet,Equinox,2009,1.6,Diesel,51745.27
VINPWK59WH4W9C87Q,BMW,X3,2012,2.9,Diesel,49170.47
VINO1GHRER7FTMV88,Audi,A4,2017,1.6,Diesel,37065.67
VING54GJKU19ZIPUL,BMW,5 Series,2001,3.4,Petrol,20148.95
VIN8PTL24FGJ3CU9K,Volkswagen,Golf,2006,1.2,Petrol,58150.14
VINKSJRWAFIG63OVR,Volkswagen,ID.4,2006,0.00856672,Electric,47384.79
VIND3UHQ6VKANXNJL,Audi,Q5,2022,1.5,,32185.99
VIN1V3X08CW8I7OCL,Audi,A4,2002,1.5,Diesel,51598.57
VINVFC7S3FUEFTJIF,Audi,Q5,2001,3.3,Hybrid,35439.48
VIN01RCLBYYR9IRBA,Mercedes-Benz,C-Class,2017,1.3,Diesel,49617.28
VIN145YHPNY71DNWF,Audi,Q5,2019,2.5,Diesel,54472.17
VINXHP22XFJXJ9T47,Chevrolet,Bolt EV,2003,3.4,Diesel,24788.87
VINVLH5UVAB5TGB88,Hyundai,Elantra,2003,2.3,Diesel,33958.14
VINDI5D2I46EEX06S,Mercedes-Benz,C-Class,2004,3,Diesel,50551.47
VINN8HBV8ALA6UDFY,BMW,X3,2022,3,Petrol,
VINAEMV1RQD8J37JD,Mercedes-Benz,EQC,2021,0,Electric,29836.76
VINPTN0SJRYR1FVC6,Mercedes-Benz,E-Class,2023,3.4,Petrol,21322.54
VINDCOMT4DO2DYH90,Toyota,Prius,2006,1.5,Hybrid,36484.19
VINAHCQXFJZFPMTBB,Chevrolet,Bolt EV,2012,3,Petrol,21007.54
VINADWC4CJAPNJN6B,Volkswagen,ID.3,2019,0.017906077,Electric,66301.01
VINANXEJDUAQ2PEBW,Chevrolet,Cruze,2023,2.8,Hybrid,29150.01
VINTR5T51ZA6RK3AB,Ford,Focus,2005,2.4,Diesel,51687.39
VINKBOHJQD0DN87T5,Volkswagen,Golf,2011,1.3,Hybrid,39228.85
VINQERWOJRPY4066G,Volkswagen,ID.4,2005,0.037014514,Electric,66340.54
VINVNOSVBO1N1BZ49,Tesla,Model Y,2008,0.031400033,Electric,39946.31
VINH05J968T1J83HY,Hyundai,Elantra,2020,2.3,Diesel,58013.59
VINK40MT1KIKZXV3L,Toyota,Camry,2007,1.3,Diesel,29170.88
VINME9VWDRCLXPGAR,Toyota,Prius,2013,3.3,Hybrid,56648.48
VINZ5PYCFJR72CDRV,Hyundai,Kona Electric,2021,0.019631263,Electric,66416.05
VINSUD6RHS5HPGAXY,Nissan,Altima,2002,3.1,,39021.34
VINQZU2Q0SSAIDBHC,Chevrolet,Cruze,2005,2.1,Diesel,30930.31
VIN2PGA0PBJOH5FEO,Ford,F-150,2002,2.1,Petrol,36536.53
VINEOGLWEQK06NYZ4,Audi,e-tron,2021,3.2,Electric,29307.97
VINBRBW3EMY0X9IQV,Tesla,Model S,2017,0.07595708,Electric,79634.13
VINNXT7Z74UNFS2P0,Volkswagen,Passat,2012,3.1,Diesel,38755.03
VINJS1HH0DZYEY1N0,Tesla,Model Y,2004,0.008219473,Electric,49470.1
VINMH6QFSJ8LU7K95,Nissan,Sentra,2013,1.4,Hybrid,28073.68
VINPDSZG2OSET9UQ4,Chevrolet,Cruze,2009,3,Hybrid,32850.63
VIN3VIW2R8GFYEWLZ,BMW,X5,2021,2.8,Hybrid,25851.63
VINNG0NJN2JD56MM7,Nissan,Leaf,2022,2.5,Electric,48963.67
VINWKFT2VB94NWPN7,Mercedes-Benz,C-Class,2004,2.3,Petrol,33502.91
VIN4R9VATVVNFHRAT,Ford,F-150,2010,1.7,Diesel,49605.12
VIN4N6DY7YOB28HU5,Toyota,Prius,2020,1.2,Hybrid,26572.35
VINF73VH45DUXAQ1A,Volkswagen,Passat,2003,2.9,Diesel,24822.23
VINGAYTWFZ50MUC3P,Mercedes-Benz,E-Class,2015,1.6,Hybrid,30113.45
VINFWTD5KA4560X4W,BMW,X3,2012,448,Hybrid,
VINUQBTXGMF13JA0B,Audi,A3,2011,3.1,Petrol,51936.56
VIN9N6KXLUAFGKLQO,Mercedes-Benz,EQC,2019,0,Electric,29630.38
VINWJZZ22V51NIRY1,Toyota,Corolla,2020,2.8,Hybrid,45291.31
VIN6RKV3W4F7LTDPE,Mercedes-Benz,C-Class,2005,1.6,Hybrid,27861.13
VINSIVEOBWBHC5HX1,Audi,A3,2006,2.3,Diesel,44881.91
VINEW84I1CJKKTSG3,Volkswagen,ID.3,2019,0.01883453,Electric,78137.26
VINITCTYE5BNZD7J4,Toyota,Camry,2005,3.4,Diesel,57599.96
VINB3F9AH7GDTWFNT,Volkswagen,ID.3,2022,0.072361856,Electric,78003.26
VIN9XQBGTOZ2SBDKX,Ford,Explorer,2002,1.6,Diesel,40479.93
VINZ71VRMHVQN0ZZY,Toyota,Prius,2018,1.6,Hybrid,28528.75
VIN9PNPQXLDHK53CJ,Toyota,Prius,2012,1.2,Hybrid,47276.31
VINP7C9K77FTGMV8W,Tesla,Model 3,2013,0.039878972,Electric,57337.99
VINNPSOHDMIAAU3PD,Ford,Explorer,2022,2.6,Petrol,32501.27
VINAHG8L7JPYXK18E,Mercedes-Benz,C-Class,2011,2.5,Diesel,52983.55
VINJ3JZRSN951Q167,Tesla,Model Y,2018,0.073253088,Electric,44806.16
VINNDSGE53ZBIRZV0,Volkswagen,ID.3,2021,0.095683041,Electric,79221.89
VIN6IKIVJ677Y1ZDG,Toyota,Prius,2011,3,Hybrid,28450.67
VIN44ONR98J2NZ8SJ,Chevrolet,Cruze,2009,1.3,Hybrid,43761.1
VINZHWBFJ5ETVL7BO,Tesla,Model S,2017,0.007389497,Electric,40053.68
VINS21F5365BOXNKU,Mercedes-Benz,C-Class,2016,1.7,,29438.03
VINZR333591TC5LGP,Nissan,Sentra,2005,1.6,Hybrid,38929.16
VIN4MEROIWU5FCFU7,Tesla,Model 3,2013,0.028738329,Electric,74549.28
VINOL99PAXEHGFZG6,Mercedes-Benz,C-Class,2010,1.4,Diesel,26166.18
VINYR4CW2M5NOBVMX,Audi,A3,2021,1.9,Diesel,53225.04
VINBQJSKWYGOJT90J,Tesla,Model S,2012,0.008983008,Electric,53811.15
VIN1MO910EF3M0N8K,Tesla,Model Y,2003,0.060585903,Electric,31860.11
VINKM96H3INIDUFFV,Tesla,Model Y,2023,0.041803413,Electric,66975.45
VINX9JFRST9B7NXT8,Nissan,Altima,2008,1.5,Petrol,56115.97
VINLXU3DP90U4M0CD,Volkswagen,ID.3,2019,0.030054143,Electric,49377.23
VIN3TV4ZAKYYGXTI2,Audi,e-tron,2019,1.7,Electric,49887.47
VINRDW6MOVG4D1B1Q,Ford,F-150,2004,2.6,Diesel,45268.37
VIN3USDJ9R2AWVJF5,Chevrolet,Equinox,2009,2.1,Diesel,31499.47
VINWRG9LRSPNO4PCZ,BMW,3 Series,2006,1.8,Diesel,39200.64
VINB0WT9YWY24GMEB,Toyota,Corolla,2006,3,Petrol,52837.41
VIND417BNOU457VG0,Chevrolet,Bolt EV,2012,3.3,Hybrid,45732.74
VIN4K46JZYYPW1TXK,Audi,Q5,2001,2.7,Hybrid,26913.4
VINWUUF8F54EM4A6D,Chevrolet,Cruze,2004,2,Hybrid,41775.09
VINK7E82CP4YXCEZ7,Volkswagen,ID.3,2019,0.093610785,Electric,73050.79
VINT2NRHK0SKJEKFJ,Toyota,Highlander,2020,3.1,Petrol,58018.9
VINWS2U1DFPY170N9,Nissan,Rogue,2001,1.2,,42031.29
VINPONX2EWIU2EB5M,Chevrolet,Equinox,2000,1.5,Diesel,35760.94
VIN224BL8K9LO11H2,BMW,3 Series,2005,1.7,Petrol,32211.79
VINTU4BYY95IZ47OO,Volkswagen,Golf,2005,1.7,Hybrid,31701.62
