Car_VIN,Sales_Count,Customer_Rating,Region
VIN5I5NCH205DN5D9,335,2.2,North
VINXD5YYUZRLOBYU3,271,4.3,West
VINQPPLPPS9ANOGYL,301,1.8,South
VINZKAPZ7TMKEQ1E2,453,2.0,East
VIN3FWQPFWBHAQE2D,265,3.0,West
VINC2CEZ9J6Y9VEXL,251,2.8,West
VIN1BKW0SXN3BO9NY,407,4.5,South
VINBC1OKPKKV6UINP,480,1.8,West
VIN38I8D5Z1JGX7M9,68,1.3,North
VINY8KG7MP567WIAX,120,5.0,West
VIN88623KLXIZDLXM,339,3.4,East
VINXIK44ORYUWGXG0,99,1.3,East
VIN7ZO5HAAAPLOLWD,404,2.9,East
VIN9RQPZOR3TXMKQE,484,3.4,South
VINQ7SRSKSKF7JPIM,489,3.1,East
VIN7QHGAWT3YEXUQS,402,4.4,East
VIN6W8EFE8EBNQYHZ,234,4.6,North
VIN0BZCLJHB5SZXN4,306,4.2,East
VINGF70COPFZX4M3B,64,1.2,South
VIN13OJC3T5XM4GTW,107,2.2,East
VIN22KUE9AL4L40PZ,220,4.7,West
VIN0K7KU7HX5MDKU2,273,4.0,East
VINJFIVJ91KQ8LN5I,184,4.2,West
VINAEW9F6KDB3PVKY,312,3.0,West
VINZW58MZJI1UQ8KX,368,4.6,North
VINV92QMERRL60NAG,425,1.4,North
VINLX9G0LDAMV6S5I,129,3.3,West
VINQ1HO3UT0BOPSOH,250,3.7,West
VIN7DI1XH5HO6ABP8,290,3.3,West
VINP8G8970BONFAR1,109,2.3,North
VINOFP2PWVGITG6O3,359,3.3,North
VINSCDTK8WFCGDE2W,361,4.6,South
VINLNQOHA8M7NJ0CY,64,5.0,East
VIN28AWSAXNYHZD9K,466,3.7,North
VIN8EY1AE8LD9P7GD,279,4.1,South
VINDVTGR766NPT0KF,438,3.9,South
VINV3XK894LXV3TBA,265,3.8,West
VINMMCIOZ1T33ZLJM,462,1.3,North
VINLBOZDLC3DYW8Z6,136,4.5,North
VINC1Q4JB6KRV2GGS,144,1.6,North
VINSY8KMUAYAEICAO,308,4.6,East
VINKSO7TR28MQSHX0,372,1.4,South
VINDJSY6NV1IGCQYP,222,1.1,West
VINA1P21BBMHVZ690,59,1.6,West
VIN5IOEPYVHTG8VFV,437,2.5,West
VINA5U5EJUP5IMQTX,314,3.7,West
VIND30JJ273WWZH7V,87,4.2,West
VINMTY5RTG975E14K,89,3.7,South
VINI1DK0D9TR8HF9T,229,3.8,South
VINTVHV404DRNYRAS,379,3.7,South
VIN1F1IPMZNBHQMCC,54,3.5,North
VINBSCZU9TMO21CD1,294,1.2,South
VINSQP8Z4ZG53TK46,448,5.0,North
VINECPKZ23VAYSYDV,490,3.8,North
VINS4SCAZXW4DH8I3,165,1.5,South
VINXNBVPK5KTVXRIP,350,2.1,North
VININ5FP25XCPX073,371,2.4,North
VINU1B88LQPL6XZTC,319,4.1,East
VIN9BTS5B3NBY0WLA,434,1.3,West
VINQC4GGKEFO6RZEA,244,2.7,South
VIN2US1J4YO2NUZGF,415,4.3,East
VINP0FAB4G20YDUYL,213,2.8,East
VIN8TBEXN3O7LEYQ4,226,4.7,East
VINLB0W5W04C6JSHN,379,1.1,North
VINZWXD2NPSXCCELE,314,2.5,West
VINB0I0L1BCBX1GHY,259,1.5,East
VINJ5ETH6DQ8JICW2,178,4.3,South
VINRONSIN1Q352LE6,242,2.4,North
VINOF387HT37XS4KF,95,1.6,East
VIN4375005PDSDU2C,337,3.0,West
VINNINVOPBM8RROEW,311,3.4,South
VINIQ8G9A1JNI8DW8,279,1.3,South
VINN6ONDII2E1176L,107,1.5,South
VIN4QYBJIS3S4BXYA,421,3.0,North
VINFD2VUGIDAZ382Q,199,3.2,North
VINJI0LPUX8C59Q10,365,2.9,East
VINW82IQY3KK5KNV6,132,4.8,East
VINMO6E7E1V00RQGJ,342,1.5,North
VINFT4CD1WVQJA93P,221,4.5,West
VIN40PSA3T01X6I7R,426,1.4,East
VIN5XBJZ63KMSWVWQ,85,4.2,South
VINZNDTUZ5BGBOMSQ,135,2.9,West
VINBMTA3U3O5H46SC,406,2.8,West
VIN22PMM7GGZWZSW6,448,1.5,East
VINKTO70A4YF2SFVA,267,4.4,East
VINGF2S7WE2QS0OSQ,99,4.6,South
VINTYGF3WWCIPRKTO,249,4.5,South
VIN2OF9ZLQIZ1T83C,252,2.9,East
VIN0Y8UFKWM6OR8NC,289,4.6,North
VINUUJAF43C1CJIY1,427,4.1,East
VIN76COLBLA1RR8YM,202,2.5,East
VINI6QVAWAW7635KA,66,2.5,North
VIN4TSX4HFQGW998V,93,1.8,East
VINQ88T6W3MTXEXNW,357,4.2,East
VINGHOFQ3AVT79IXH,373,3.1,West
VINK856416UZGM1D8,395,2.8,South
VIN2E6AK6AGVA2RYO,308,4.2,East
VIN604BFNZE7JOXBP,309,4.3,East
VINA6K1GDYHLL922J,460,3.9,South
VIN8EZY6O3QAENCUL,59,1.7,South
VINF4O7SM6W9O7SP8,223,2.3,East
VINPWXJR7D1CRIEOE,375,3.1,East
VINIYAI9KZ32OARUE,473,1.5,West
VINR7DNBWAEOED4WK,140,2.3,North
VIN7LZPXHYPHES6N7,179,5.0,North
VINRJBRHWQD44PRSI,70,1.6,North
VINYA6I6TZ89VLMFM,96,1.7,West
VINOR51A2I4VOFARC,308,4.6,South
VINFXXBOA0HFM5N93,103,2.6,West
VIN5IJXAPBQFZE4ZZ,325,4.6,North
VIN3ZMVFAU2LO5YHW,221,3.2,South
VINFXBFJLNK4FRBRK,164,4.4,East
VINXS7MHJXQVVIGZ3,435,2.3,South
VIN6AN208652K6L49,52,2.5,West
VIN9TYQ9AOA8KXGIB,66,4.7,South
VINMULVLUKCZ38ZGL,86,3.2,South
VINHEYHU8NHFIXTU2,124,4.1,South
VINQ0790PFALC36BM,480,2.7,East
VINE6J2VPD7WK7DHC,236,1.3,West
VINWOMKB0NA0B145M,325,3.7,East
VINJ2RKDNVEH6S8HI,82,2.3,East
VINREBT97CSUJVLQT,196,4.7,West
VINDXI3XX3DB2J927,105,4.2,South
VINUJU51FRR2CYMBS,209,4.9,North
VINKUU5JII9XYX4CJ,297,2.8,West
VINWD0HPPS74SKNWQ,282,4.4,East
VIN633PAS5KH6YXX3,392,3.0,West
VIN6H3DE87ISVZAGP,381,4.2,West
VINRRIE3U7M4F2DU6,276,2.5,West
VINGBECJ2EQ27R79N,336,2.8,North
VINGBZX011BOCOYYS,438,3.1,East
VINYN8TP9ZG6Z8YIQ,87,1.8,East
VIN4M6A4BOKUVD6QY,266,3.1,East
VINNH92MLQK5MGPRH,474,2.2,South
VINUONVDATV00BSEN,306,4.0,North
VIN1TLVUHUPR1QV24,432,4.6,East
VIN6GVJ6GO91663UH,415,3.4,South
VINSYSX4SLPBZ9UIH,480,2.5,South
VINJYXRRMG2LN68LR,492,4.6,West
VINN7HE37IOWGA0MY,278,1.5,North
VINFMEXAJ67DXQHG0,475,1.3,South
VINW596F49KG90DIG,453,4.1,West
VIN8MB2JTKP3OZOMG,241,3.5,West
VINJ9WAEPWS018OUU,433,2.1,South
VINNF6EF2RXJXF8QA,432,4.0,East
VINXC6XR0P1WK4ODP,189,3.8,South
VIN0CBPK039JXH68N,466,4.4,North
VINCQ6QBBPJR30BK2,305,1.1,West
VINE5LCHH0LXZZN6Z,256,4.8,North
VINPALKO8WUUNMFVB,209,4.5,East
VIN5C32A1TX7VQ2ZK,281,2.3,West
VIN3Q392W89X1HJCZ,263,4.0,West
VIN7USBW55T5XTAGA,493,1.5,East
VIN7AI0IRXHDUZX7B,380,2.1,East
VIN1T5HJ9ZVYWQMDK,347,1.2,West
VINNN5UCV0BDC41OT,152,4.3,West
VINOGCTT62H8BJBTP,317,3.8,South
VINP1EEQJO8P14E5G,384,4.3,West
VINDSLIMV8KN1FKEZ,396,4.9,West
VINSAFI6D00LN90IC,290,2.0,North
VINDYE2J0XPJNANN6,420,3.4,East
VINSMXHXB7YD5JONL,336,1.6,South
VINGG6M4N3NTZRAIQ,278,4.5,East
VINJPM7Z50WYHPNQA,93,1.1,West
VIN4SFIHMQ5XPJ17C,299,2.3,North
VINDM5V4AW9L0E11H,80,4.1,North
VINOL9SXTODJUN0JE,353,3.1,West
VINEKP9GNPJ8ABUNJ,210,4.6,East
VINPN0T2LI2CCDCZ5,78,2.4,South
VINX99OP8CFO29QBG,263,3.2,North
VINVCGEI0A36JLISX,181,2.0,East
VINZ2K7RWPSPQ63KK,312,3.8,North
VINNI8Q8BOC90WSZT,212,1.3,North
VINJ2QRLIDA2KUCDE,444,2.8,North
VINWA33QUTTFDNHDT,58,3.4,North
VINVJFJDQBRVWD3SO,369,3.5,South
VINVCHEX4UW7X8NP1,397,3.0,West
VINBW54ZXEFF2YH41,110,1.1,South
VINQWASP82RHN1NCF,494,2.9,East
VINRN1PRT4BBD80US,220,1.6,South
VINF6V1QLWGUJDN5H,413,4.1,North
VIN843PWZRL12UQEQ,347,2.4,South
VINP7A9N9KOWSUCBB,180,4.1,West
VIN2O7A36A81N73XT,369,1.2,East
VINP25V0O5NQZPI8I,351,4.6,East
VINFZMOYPEIB3TQA8,355,1.2,North
VINBDDJH69VP84CZV,307,3.3,North
VINN7BMB1ZZ8CEPSU,358,4.5,West
VIN6XBOORUYOFSMSP,260,2.4,East
VIN2QMXXS05MEPBJ0,70,1.0,South
VIN40U208QLNSO4T1,107,4.1,South
VINHC6HJGPKEXL75X,153,2.5,North
VIN6HPYYQH0H5N5Y9,217,1.6,West
VINQP6CYBZOUOAFIZ,277,2.8,East
VINZ9CS696A4EN5H0,288,4.4,South
VIN7VFRVSR515IMC0,346,4.4,West
VIN7VNFAUNI8RLA6Y,212,4.5,West
VINN5JDNOOCL3G499,230,4.4,South
VINQ8P49D3G75XGWH,316,3.2,South
VINU8UFYGYOULK22B,317,4.9,West
VINQ89DNTULV55T40,418,3.5,East
VINA007G94KM66AIK,186,4.4,West
VINZPZP5Y0MJ3JOIK,357,4.4,South
VINSA40EF5FV74BNV,313,1.9,West
VINUZBNBYB8VHINZA,199,4.4,South
VIN8QI50DPWOO03N3,423,4.0,East
VINL66L6KQQNAPPGW,191,4.8,East
VIN7U5MG6YN1F3Q6Z,240,2.3,East
VINNY87LGB0BFC56P,220,2.2,South
VINA3HPBDO1SFA8A8,370,1.9,North
VIN669FWB5A4D38QH,350,1.5,South
VIN4C7D8U6O9VZ648,314,2.8,West
VINSXH7XHZKO6S16S,177,4.0,South
VINHD8Q1V4CW16G6S,409,1.5,South
VINY7EHP1DTUPVPIX,426,3.9,North
VINXLSPDVFPKC9L47,475,3.8,West
VIN4UTNTUZ4XXBK6C,125,4.5,East
VINYVTN0MC6DKXEMD,229,4.4,East
VINT53OI5RAIHG7X4,313,1.3,North
VINROB2Y4W3VK8SPR,85,1.7,North
VINHPYCB8CQAA759D,432,2.6,South
VIN292CDCVX3MKBFL,195,1.7,South
VINCLVXWCRCYBXF4Y,353,1.7,South
VINN6XBIJSPF40VG2,421,3.0,South
VINM8R1KAXMSPW41Z,260,3.4,North
VINI5INR2E656AML1,340,1.4,West
VINL354WVSX9T1QFP,392,1.9,North
VINUQV0N8E1782N1L,247,2.0,West
VIN9JGTUC1ABS5L5M,425,1.1,East
VIN06OZK7UIT1NWN6,290,1.8,West
VINJLISO5NUC0ZHON,476,3.8,South
VIN4AUAW3O9A16E1L,224,4.6,South
VINUPNCDV24OZWUFJ,190,4.1,West
VINFSAH6XW3000FJ8,150,2.4,North
VINT7UL6ZP58ES9NH,318,3.4,South
VINHQBUIRQI7ZCSTZ,100,3.2,West
VINKSY4PZBGIDJ3DQ,70,2.2,North
VINY8B5JM41LRGK11,120,3.1,East
VINUIYOH3RNQR0Z87,89,4.1,South
VINZJGHFWRHMEMEMR,385,2.0,West
VINFRSN551EO49R1W,212,4.6,South
VING19KP3R7BRT5BC,477,4.1,East
VINYNBOK9K3G7OH4E,299,2.5,West
VINAQDUR0TBOJMY6U,176,3.6,South
VINQ2LM9QN20575Y3,282,3.4,North
VIN8DNILQ8IVIB6E2,294,4.1,East
VINDLLDFUC32E4KX8,93,2.8,East
VIN313CHI55YNY094,289,4.6,North
VIN2Y7VYG9WWABKST,236,2.5,West
VIN56FIWPTUSXR4P9,421,2.7,North
VINKIKZ6LNRF8KG31,322,4.1,North
VINYYFZAVESSZU6R0,236,3.2,East
VINARDH0A14SUJAVF,306,3.1,East
VINW5C9VVGRORD35B,470,2.5,South
VINO75B3ZEDC8CIC6,161,4.0,South
VINIPLZ957T0DZNS8,282,4.9,South
VINT1OM1OKT19P6WC,57,4.5,East
VINRL3K4FFFMYJHF5,202,4.1,West
VINLNKZEK7JNBR03A,298,1.5,West
VINO5ZGOZGV4VPVBI,82,4.7,East
VINF13U2XQJ042UJ9,103,3.4,South
VINMITVN95HF27PZQ,406,4.3,West
VIN5ZUJPI0DMZ4K48,432,1.0,East
VINT9EJWH0PH1BAZV,497,3.3,East
VINCGHZLWPPOKV7X0,210,3.4,West
VINLB64VQCR70RTYU,54,2.8,North
VINZXTU55N2OKRQRS,191,4.8,South
VINRZX7WBMTLH3UWK,196,1.6,South
VINZ3C7ADM6PEQ33X,316,4.7,North
VINZAZIYNOVX9FIG2,444,3.8,West
VINU0PBYS77IGEJ5S,149,2.8,East
VINRIRX68W7LDY7EN,315,1.1,South
VINDAR3WRXJO0KL6P,66,2.0,South
VINUPYHNANWI2D8SP,271,1.7,East
VINFH0XUKU6UHYQHO,306,4.9,North
VINCQTWQ11LKPPLM7,264,1.7,East
VINOXUBQM6STP1LTS,279,2.2,East
VIN5DISWB4AW99YUU,55,1.3,West
VIND4VAF38NV03X50,110,1.5,East
VINFEULLDTM23QXG0,59,1.2,East
VINXOTK72RKKB9Q5P,298,1.5,South
VIND9KWRQA9X2A5AQ,238,4.7,East
VINI7X5XIRMNDEY6C,422,3.2,North
VINB302MRXHBP8OSN,386,3.0,East
VIN7GGI53524Y32MT,166,1.5,North
VINBEX17I5VCB848I,271,3.3,North
VINERA9LWZM07M05Q,363,3.4,South
VINR8X9IX8C31NL7R,60,3.6,East
VINLOTQGIBFYTDWSN,334,2.6,South
VIN508CTUMF4X69CA,388,2.2,West
VIN37HBJ9G264SQ7H,341,3.9,East
VIN3EB4RSGE6GZSYU,353,4.5,West
VINIXIVFRWSGKGUNP,144,2.9,South
VIN36BJHR1JEKTTSK,66,4.5,West
VIN0DPHXVR0FPT6XG,142,4.3,West
VIND5H0G3EP3KGJWS,334,2.8,West
VIN73IBYSAJ9FPS0L,320,4.2,West
VINY8K8AUZ34B6CHO,57,3.5,North
VINZR4GL1LMUMSNPY,424,3.8,West
VINWL3OWX0KGRBTJF,300,2.2,East
VINK8C4KN8B30OVBX,497,4.4,East
VINR2IT13SD6T8I1G,275,3.7,North
VIN125BD3ITEU2U3V,204,4.4,North
VINHHCS27VIVASUJJ,64,4.2,South
VINVGSUU44UF4ENKD,168,2.7,East
VINBQ354NIPPFUJCO,125,4.0,West
VIN31QV5QZ25973JN,386,4.5,North
VINMQEM13F2OMBRKA,143,4.6,North
VIN60ZP2VITO731G9,428,4.5,South
VIN3Y7ULRHD1PI0EG,55,2.5,North
VIN9QE5G8R27MEPZD,371,4.2,South
VINALNQF03V8ZDRLK,101,4.0,West
VINVJYJINO15XSYU2,172,3.2,East
VINLUCLM6XQ0Q3TS8,280,2.3,East
VINKFZNYPG618MQN7,352,2.5,South
VINJXBC37PGXUSNNJ,495,3.7,East
VINZI8VJ6QM1QZJ6F,353,4.0,West
VINTUWATTCIRYBDQH,338,4.2,West
VINVLG2VPUQA7DBAP,167,1.2,North
VIN0H89XC1J9QP8KG,192,2.6,East
VIN6E3M5IDJZX3D5Z,159,3.1,South
VINJKQPL3AQDA521X,80,2.1,North
VIN534WV2ANREF3QQ,120,1.1,South
VIN11Q6SYR2H5Z6NK,361,1.5,East
VINHMM9VG2NKPYJDB,483,3.4,North
VINAJ8KQ1JLP8U9HG,101,3.7,South
VIN28NGA8H8MKBCIC,168,4.4,South
VINHOQYAEKFL7XRUV,212,4.7,East
VINUYS3ERQHKCSQNI,182,3.0,South
VIN1RKS6H7H9HZ6DC,241,4.6,South
VIN3W78043RBBMC01,398,3.5,South
VINAREJ2ZB3QXIU9Z,422,1.3,East
VINLPM1EAWZQUUD06,353,3.5,East
VIN74WEMJKRICZSBW,310,3.5,East
VINRTDFKXZA4JPYRC,82,1.1,West
VIN0MR1R14Y9ZI6TM,53,4.2,South
VINMJYL581KZLYGGS,89,4.3,West
VINAWVPVQ5J4F26BM,372,1.7,West
VIN8K8JQRZ9QUVFYY,219,3.3,West
VIN9B7VCOFDZLZSOT,120,3.9,South
VIN8X8HV8NRMAF797,331,4.1,North
VINOQS9WCP3RQC6KL,411,1.7,North
VINS1IV0D7J6FLG4D,261,1.4,West
VINRFUOEFXTQEQ1AI,358,1.8,East
VIN16VGX9FEP86ZQY,277,3.3,North
VIN09GYZLOKLIIJVM,139,1.5,North
VINK592VU7HLZWERF,90,3.6,North
VIN91YS0NOXMT2JR3,263,3.2,East
VINWE0LN5ZPTH6G8L,244,3.6,North
VINSOTN7TF3XWOMO0,97,2.8,South
VINIEYA9C8QWQU8ZR,223,1.2,South
VINENUKDOCPYKEGBI,409,2.8,West
VINK57HY5RQE8H79B,214,4.3,North
VIN4DIVWOZKM3UX8N,301,2.9,East
VINTJ2CKI09FIBUVO,131,4.0,North
VIN1EAI4QL4OK1UWM,223,3.2,North
VINVMW5IWCYGWQ2ZY,108,4.1,South
VINWN5MVJKCHJPI3A,453,4.6,North
VIN9PUEGAHKW6ZW1A,499,2.3,East
VIN4FI78HL0BWVIOX,481,3.8,South
VINTORQT8CD8T8TXI,416,3.3,South
VINOM7LF2XKXF2585,406,2.2,North
VINF2UPVJHJP8AXDX,184,1.0,East
VIN6GF7JD31KWF602,306,1.6,West
VINH1575HM3KNJJM7,465,2.2,North
VINDUKMLG2SO7288H,117,3.4,South
VINZJ2LIPONIG9BGE,475,1.7,South
VINCABNVHWA7KEFZA,314,2.4,South
VINBS1OZHFRD5NWU2,225,2.9,East
VIN1V2PXUK2UNB9XY,155,1.5,East
VINZWWE626XCUBDYD,245,2.8,South
VIN22T57LI0TIAA5J,480,4.8,North
VINIUIPU4GH2U7D2F,215,2.6,East
VIN9TYXFKI2JOU00M,439,3.8,East
VIND6ARKS9WYSWT1A,157,4.1,West
VINV959H4HW0WBGGJ,413,1.4,West
VING7OOBVAGQ8PW48,455,1.2,East
VIN0TF7B8DE0FGNPG,208,3.5,West
VIND5SD0B1ZCOLT06,435,4.9,West
VINJYRPDMC1X7C9SG,450,3.9,East
VINUH6LGT707EFMEO,137,3.5,West
VING75AXTUH6SD1TU,207,2.7,South
VINM3DW8HWR71IE4W,365,2.1,East
VIN6ZDIORD9R7TFMA,299,1.8,West
VIN1CYK57OKCT0A6Y,464,2.1,South
VINA3ULA82KL03M71,225,2.5,South
VIN0P508TAPCE6HP9,103,1.6,West
VINZDOOVWYLYYN05I,419,3.5,North
VIN729T6IOMPIF900,163,3.6,West
VIN9SPX9C2OUL2UTY,217,1.9,South
VIN5C9PNPQGYJ9H7D,333,4.7,East
VINSJ5HR2KPUBFD8J,479,4.8,South
VINVH7SO72TM0HQZ2,138,1.4,East
VINZG9ULL1VFPRECJ,154,4.4,East
VIN06FU903WL0EU56,179,4.2,East
VIN6W1XC2D6SMISRS,429,4.0,South
VINVAQ9WGE3W6XIDA,269,1.6,West
VIN3VVRJBSFZ75LK6,408,3.1,East
VIN1E45TQ2E15FF6W,270,3.8,South
VIN1BF2CHGH157PLE,107,4.3,South
VINTJAIBR5ZM8IGNY,98,4.6,East
VIN9X89VTCXZAZQP2,162,3.1,West
VIN7HQD8T31C7WS12,305,4.3,East
VIN7IQV18X10DR72C,117,1.2,North
VINZTL2UECU94PJ4T,351,1.7,West
VINR3W1T44BA91GFP,235,4.8,West
VINWENKCDY7BGVQBB,320,1.4,East
VINL3BB3XGF0042GM,376,4.0,West
VINQY7VZMR3Y5NMQH,463,1.0,South
VINCWX29QKT7WBHGL,204,1.9,South
VINUCRCVE49OSU0WS,208,4.0,East
VINDIBDNXHTXL5ADD,453,3.5,East
VIND9A8H241RH0U6N,83,4.1,South
VIN4XLZ4HL9UY4QLW,313,3.0,North
VIN09B9YILHRS7PIG,258,4.6,East
VINNG8OR3T89NSX52,226,1.4,South
VINLBCO3ZO2N9LU0U,441,2.8,East
VINSAJG41A3OK612W,310,2.1,East
VINS0VNE2VXD7KJHI,91,3.8,South
VIN28ZRB2LXEVRFVF,150,1.8,East
VINQ69NQPI74RF8QH,261,3.1,North
VINM8IZYKLM66J1TT,465,1.4,West
VINZ4RZMCFBSB7ZQF,453,1.7,North
VINTWVILXGVD6ZS2Y,327,2.0,South
VINLFRBF36ARXYBJD,424,2.9,South
VINPKBV2SF0SUQTFL,368,1.5,West
VIND22HRCA5HWXY6X,69,1.2,East
VIN5SCIVJXCIJ5VMU,182,3.0,East
VIN0S7R28P4XNJRE3,129,1.7,West
VIN067O2NQ8QF8HWO,170,3.0,North
VIN0S1KL7J0UML8HD,280,1.4,South
VINA0ZJ5H3X6V3OW6,65,1.6,East
VINL121A3MDUDVIAK,205,1.6,West
VINQGWL7G9VP1EIOU,428,3.8,South
VINFX59DBEQ8HG0S6,335,4.7,West
VIN2PEIJHFLIPNX5M,488,3.1,West
VINECCM3BGUKI1ZDN,154,3.7,North
VINM8TE2VPHUIA883,166,4.1,South
VINXGYRS809HDLEUM,73,1.1,West
VINE1GOBJ6I8UC54O,178,4.5,South
VINOEVP7HZSF1RZTI,318,1.3,North
VINATFOR15Z40JE1Y,92,1.2,South
VIN5IEDKY31BRUGEG,150,3.6,North
VINGG0G2S35Q6XGO0,195,1.0,West
VINAE6YYIL68GH0JK,341,1.3,West
VINB8YJ4XMNYJF6K2,76,1.8,East
VINHE6TIILBXD0DVS,214,2.4,North
VINHD0JKBRQUGJ4ZI,50,1.7,North
VINSH5LMTUEDCJD5Z,265,1.7,East
VINKJCH74Z9A7UM40,486,2.8,East
VINCMYCH7AKSI9ESQ,145,2.5,East
VIND1U5KMEMRYWVRK,63,1.1,South
VINA5WLQKHIY45GAS,320,3.3,South
VIN3RO5HWYVRH0O7T,131,4.3,West
VIN42DIIAB3B3L24K,282,2.8,East
VINIB9EHQQD3PWSWM,272,3.9,South
VIN5LRNSJF78HNRLO,428,1.5,South
VIN6XTK559UHGD7HN,283,1.1,South
VINTL9CM8ZH28BOQ2,192,4.0,North
VIN148FCZ2I0NELEL,275,2.3,East
VIN4POPSF6HY1AD9R,346,3.1,South
VINH4T7F88Z8K149M,180,3.9,East
VIN4GNVP7TH3K6QK9,487,2.5,West
VINUNV6JNF7NTTAHV,103,3.5,South
VINEB7ZHP91NJ303X,340,3.2,West
VINGFX9JTM07H8U4N,230,5.0,North
VINQZ9EGTC8EHFKCO,243,4.3,North
VINXSYYEJSAG5UB8N,292,3.0,West
VINWLPTK4R8S6EQ34,141,2.4,East
VINHQHGARU40BZCY5,52,3.8,North
VINCJL8WXIGXCVY62,441,3.0,East
VINFDANP9SI0CHJJG,488,3.7,West
VINYC9QSZQPG51FLI,338,2.9,West
VIN7B4TKPV97W5UZS,438,2.9,West
VIN6S7PIWPVIGGS0T,376,1.8,North
VINB33SKD0K4RXMBB,425,1.9,North
VINZ35850B2OUA2UX,377,4.5,East
VINI3T7XX0TSOFJIU,398,2.0,South
VINME1G3UX8KGDASF,164,4.3,South
VIND2GAHZUU5DFG59,85,5.0,East
VINC9Q2NT9927I9ZA,417,4.7,East
VIND1F8FY5UDP848N,395,4.8,East
VINRVBW1E5BVLZA4S,225,1.2,East
VINZRJDQUB58MGXQV,469,4.0,South
VINY70CGHKUC5QWY4,346,4.3,East
VINQKC54OXDRUNQ1C,108,4.4,South
VINRJXUVT4MU65KOY,393,4.0,North
VINYTRF56J0PA5988,220,4.8,South
VINO1O1PQVK1ID6QK,112,3.4,North
VINRH86Q05FK6RT98,53,1.9,South
VING32QBLFKTDLFCZ,181,4.0,West
VIN1HJ8FV9C47W9V8,141,1.5,South
VINOO4LQB5ZWPRPEK,338,3.9,East
VIN7F1LSKZZMM6ENN,289,2.4,South
VINNSNG7P38KSMTJD,65,2.2,East
VIN20MFWCTXFHTGU2,450,3.0,West
VIN4EP620OV0HVCYF,343,3.7,North
VINBBANKG6UA85EP2,291,2.6,West
VIN4JJN1H3KE9WY4I,337,2.4,West
VINRN49C3XZJ1FKZW,325,2.1,East
VINP7MNARLJR0MADB,480,3.0,East
VINAAE4NVOBI5KWSJ,369,5.0,West
VINA9SK0IQNX2VHUU,101,4.1,East
VIN5YF7H3TBT441J3,222,2.3,West
VIN18LPT3XQ6V6I8Y,237,4.7,West
VINYBTM7CYVZY3KS8,389,2.4,South
VIN2F7H0YL37HDCFE,414,2.9,East
VINNS1BSF385MMAT2,233,4.4,South
VINYWTTP4I3BRUJB0,460,4.3,North
VINARJ9TYOOC0N8PO,375,5.0,East
VINHBNPJCKRQJ14E9,95,4.5,East
VIN6IJLQS81P5X07K,141,2.4,East
VINF5NGK8M4HIYLUY,409,4.0,South
VINFJT1J5IEV8ALFB,340,1.3,South
VINHVFUAJR7DPELBI,451,2.4,North
VINLAZ55RVM8BDAT8,249,3.3,North
VINVNXF3EAV99WRGI,431,2.3,West
VINFROD5OV3GD1VOY,301,4.9,North
VINBDAMQWWWEGGHD1,57,4.7,South
VINZRMJIQM0484CCJ,367,2.0,South
VINMBUI5U2YNW4ZVW,226,3.2,West
VINOYJAFGKJVUT9G9,94,1.0,West
VIN2PZYOMHI9FKM4F,457,3.6,South
VINNT50ZD30V2M89H,90,3.1,West
VINK1EFZVVZ38DIY0,141,1.4,East
VINVR34V5LI2VSNE1,347,2.4,North
VINC7VG9RJPIYMT1K,197,3.0,East
VINMUM1T8Q2PLQYW5,125,2.3,West
VINZET1NHEGLDS3DF,391,1.8,East
VINE25D6KR4KYCBCM,125,3.0,North
VIN2NKV5WL2R6BHMW,257,4.6,West
VIN49CKL29DY143PN,245,4.2,West
VIN3DZC64PT1SP58Y,368,2.6,West
VIN7HHIMCBLTM24NA,499,3.7,West
VINM268XWRJ7IBW9X,267,1.3,South
VINWWAZLXISPZY9NN,385,4.8,East
VINUW1WV3R8KHSX3G,301,1.3,South
VINCNGTEO2RQP0E93,231,1.1,South
VINDOJFVJ7X6G0P3P,105,1.4,South
VINLEHEKK80O5JJ6D,316,2.7,North
VINEOIA1M32OY3UTW,378,3.7,North
VIN09XJCEC060JH46,206,2.7,West
VINWSPGT9G7BIWNP2,150,2.0,South
VIN8A9A3481ICXANC,248,2.2,East
VINCYS1VHAPBOPBIF,403,2.1,West
VINN9X7Y60FWLLK2N,209,1.9,South
VIN7RD6CK3LZBBO3X,70,3.3,North
VINNO37GDSY90WN7G,429,2.0,West
VINTCKJSP1BG732ZO,486,2.5,South
VIN7KBUX1MYZVPKDC,269,2.8,North
VINF00RS3SIWF4SGH,273,2.7,North
VINHMXV4LVNBTUYHZ,122,3.1,East
VINMAHYGWNKK4U4AX,200,2.2,North
VIN8WLD7ZFU81V4S4,208,4.9,West
VINC3TBZS1W3T26MX,314,2.9,South
VIN51902UGIIWB4V4,270,3.6,South
VINIVHCR2TGUQFZ16,465,4.5,East
VIN1WXW41F92Z51N1,287,1.8,North
VINNBZOL12MUKPPZK,178,4.5,North
VINNL57DZ4463113R,381,1.5,North
VINWUBEOYKSRKJXT2,278,1.5,East
VINKNOTTQJHU3PLFE,332,2.9,South
VIN9FZ16MPQU2S6LF,105,2.7,South
VINGR49BR17LNOJLU,116,3.5,West
VINTS4JAIVAQW0VL9,367,3.5,South
VINVHEAWCPSRNYZZM,407,1.9,South
VINRCNYVWXDXO9EWK,224,3.7,West
